user_id,article_id_BM25,TOP-K_BM25
omasta-FALTER_20220525_79363469CF,FALTER_20220209_DB909D20FD,5
omasta-FALTER_20220525_79363469CF,FALTER_20220413_3CDF83A3F8,6
omasta-FALTER_20220525_79363469CF,FALTER_20220511_71668B1344,7
omasta-FALTER_20220525_79363469CF,FALTER_20220316_2C171D199C,8
omasta-FALTER_20220525_79363469CF,FALTER_20220914_B55E65AFE0,9
omasta-FALTER_20220525_79363469CF,FALTER_20221123_7534B3DEA3,10
omasta-FALTER_20220525_79363469CF,FALTER_20220907_EAC44E3722,11
omasta-FALTER_20220525_79363469CF,FALTER_20220608_46DE00B5D7,12
omasta-FALTER_20220525_79363469CF,FALTER_20211222_40076C3AB9,13
omasta-FALTER_20220525_79363469CF,FALTER_20220309_E0E0B5AA9A,14
omasta-FALTER_20220525_79363469CF,FALTER_20220525_43A6CF7B8E,15
omasta-FALTER_20220525_7992E8DA01,FALTER_20221123_B5384806DB,1
omasta-FALTER_20220525_7992E8DA01,FALTER_20220119_5B01A8DA71,2
omasta-FALTER_20220525_7992E8DA01,FALTER_20220928_C7F1FD40C8,3
omasta-FALTER_20220525_7992E8DA01,FALTER_20220525_43A6CF7B8E,4
omasta-FALTER_20220525_7992E8DA01,FALTER_20220323_A9D672E0A5,5
omasta-FALTER_20220525_7992E8DA01,FALTER_20220914_52562C2A92,6
omasta-FALTER_20220525_7992E8DA01,FALTER_20220601_DF4297C10C,7
omasta-FALTER_20220525_7992E8DA01,FALTER_20220817_07209852F1,8
omasta-FALTER_20220525_7992E8DA01,FALTER_20211222_BA9781D05E,9
omasta-FALTER_20220525_7992E8DA01,FALTER_20220119_2B788365FB,10
omasta-FALTER_20220525_7992E8DA01,FALTER_20220309_B87265F780,11
omasta-FALTER_20220525_7992E8DA01,FALTER_20220914_B55E65AFE0,12
omasta-FALTER_20220525_7992E8DA01,FALTER_20220119_07A95B60E7,13
omasta-FALTER_20220525_7992E8DA01,FALTER_20220126_24E43FE32C,14
omasta-FALTER_20220525_7992E8DA01,FALTER_20220921_A77E555C62,15
omasta-FALTER_20220525_AEF39B1551,FALTER_20220323_2BC8BB76B0,1
omasta-FALTER_20220525_AEF39B1551,FALTER_20220323_A9D672E0A5,2
omasta-FALTER_20220525_AEF39B1551,FALTER_20220518_0C8F7F9615,3
omasta-FALTER_20220525_AEF39B1551,FALTER_20220209_D2A45298D8,4
omasta-FALTER_20220525_AEF39B1551,FALTER_20221019_0CA617E1B5,5
omasta-FALTER_20220525_AEF39B1551,FALTER_20220112_8BDDA85FB5,6
omasta-FALTER_20220525_AEF39B1551,FALTER_20220817_07209852F1,7
omasta-FALTER_20220525_AEF39B1551,FALTER_20220413_3CDF83A3F8,8
omasta-FALTER_20220525_AEF39B1551,FALTER_20220907_EC0464469F,9
omasta-FALTER_20220525_AEF39B1551,FALTER_20220608_EB939901FB,10
omasta-FALTER_20220525_AEF39B1551,FALTER_20220525_43A6CF7B8E,11
omasta-FALTER_20220525_AEF39B1551,FALTER_20220518_D9551C3082,12
omasta-FALTER_20220525_AEF39B1551,FALTER_20220831_BA901FBA34,13
omasta-FALTER_20220525_AEF39B1551,FALTER_20220223_8881BD5C76,14
omasta-FALTER_20220525_AEF39B1551,FALTER_20220518_48A2BFD79B,15
omasta-FALTER_20220601_DF4297C10C,FALTER_20220413_E6AC7F1409,1
omasta-FALTER_20220601_DF4297C10C,FALTER_20220601_3D0F98B79F,2
omasta-FALTER_20220601_DF4297C10C,FALTER_20220406_A938F59F97,3
omasta-FALTER_20220601_DF4297C10C,FALTER_20220323_A9D672E0A5,4
omasta-FALTER_20220601_DF4297C10C,FALTER_20221019_1D623D2ADF,5
omasta-FALTER_20220601_DF4297C10C,FALTER_20220817_07209852F1,6
omasta-FALTER_20220601_DF4297C10C,FALTER_20221123_B5384806DB,7
omasta-FALTER_20220601_DF4297C10C,FALTER_20211222_2D0FA36FD0,8
omasta-FALTER_20220601_DF4297C10C,FALTER_20220907_EC0464469F,9
omasta-FALTER_20220601_DF4297C10C,FALTER_20220525_43A6CF7B8E,10
omasta-FALTER_20220601_DF4297C10C,FALTER_20220831_BA901FBA34,11
omasta-FALTER_20220601_DF4297C10C,FALTER_20220209_F8AC678214,12
omasta-FALTER_20220601_DF4297C10C,FALTER_20220427_24BC896CBE,13
omasta-FALTER_20220601_DF4297C10C,FALTER_20220720_4882054D52,14
omasta-FALTER_20220601_DF4297C10C,FALTER_20221116_EEDD77CADD,15
omasta-FALTER_20220608_0942739322,FALTER_20220622_4B292E6584,1
omasta-FALTER_20220608_0942739322,FALTER_20220810_F3E73967E3,2
omasta-FALTER_20220608_0942739322,FALTER_20221102_A843EB455B,3
omasta-FALTER_20220608_0942739322,FALTER_20220928_D749012588,4
omasta-FALTER_20220608_0942739322,FALTER_20220629_0CA6F67CEC,5
omasta-FALTER_20220608_0942739322,FALTER_20220518_B804602C3C,6
omasta-FALTER_20220608_0942739322,FALTER_20220601_CBBA2F1D59,7
omasta-FALTER_20220608_0942739322,FALTER_20211222_40076C3AB9,8
omasta-FALTER_20220608_0942739322,FALTER_20220209_A2A33B7FC0,9
omasta-FALTER_20220608_0942739322,FALTER_20220223_CDDF5A96F6,10
omasta-FALTER_20220608_0942739322,FALTER_20220928_51BF4C2EDF,11
omasta-FALTER_20220608_0942739322,FALTER_20220622_F6E9FFC9B1,12
omasta-FALTER_20220608_0942739322,FALTER_20221102_2F75E76A72,13
omasta-FALTER_20220608_0942739322,FALTER_20220119_88BF0DA0BF,14
omasta-FALTER_20220608_0942739322,FALTER_20220824_4EB6549063,15
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220323_0714FC4449,1
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220323_A9D672E0A5,2
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220202_D90241029C,3
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220406_673CDB22E0,4
omasta-FALTER_20220615_5843C4FFB1,FALTER_20221130_047A3E3939,5
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220323_2C2B4ADE40,6
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220622_5BF0A44FCF,7
omasta-FALTER_20220615_5843C4FFB1,FALTER_20211222_64517BA7BC,8
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220914_B55E65AFE0,9
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220413_5FF3982BA3,10
omasta-FALTER_20220615_5843C4FFB1,FALTER_20211215_A84D3BE01F,11
omasta-FALTER_20220615_5843C4FFB1,FALTER_20211222_7E058BC169,12
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220525_43A6CF7B8E,13
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220810_1473C14006,14
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220921_9BA7D24C9B,15
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220518_B804602C3C,1
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220316_5CF345D5B2,2
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220720_C6F6FC13D4,3
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220525_52B6E1A964,4
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220413_8CAD826DDB,5
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20221005_058AB4AA16,6
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20221005_CAE3B6980C,7
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220406_CFF3E4B722,8
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220309_E0E0B5AA9A,9
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220209_A2A33B7FC0,10
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220216_6AA6C74CE3,11
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220309_FE59453C09,12
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220330_25900FA105,13
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20221026_2A89C0F192,14
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220302_19351A344E,15
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220413_499899E292,1
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220413_348108EC0E,2
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220413_101E5489B1,3
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220810_39F6D9BF1E,4
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220413_9AEE8E1BBF,5
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220323_A9D672E0A5,6
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220622_A64E9B9B08,7
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220309_F7DC749A0D,8
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220803_10E350D3D3,9
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20211215_73A6B01646,10
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220511_71668B1344,11
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220504_88561D5AE3,12
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220504_BC34714783,13
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220622_796906B417,14
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220914_B55E65AFE0,15
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220413_EBE5994AE8,1
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220615_56C4D2E107,2
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220420_F43E5C235B,3
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220427_3CA39CC04D,4
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220601_728FAE0779,5
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220420_10649CB743,6
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220504_B8B7D5C052,7
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220608_793A4CE426,8
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220622_E1124E1216,9
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220720_2FDC0B912E,10
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220302_0605724866,11
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220309_FE59453C09,12
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20221012_9C61676071,13
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220427_3272D42A52,14
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220518_B804602C3C,15
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220518_48A2BFD79B,1
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20211222_62A097197C,2
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220323_A9D672E0A5,3
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220921_9BA7D24C9B,4
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220406_B0F9C3BD78,5
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20221005_AEB2C76D66,6
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20211215_342F355253,7
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220914_52562C2A92,8
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20211215_73A6B01646,9
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220309_F7DC749A0D,10
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220810_39F6D9BF1E,11
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220316_5CF345D5B2,12
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220720_52AB3B83C7,13
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20221130_047A3E3939,14
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220309_B87265F780,15
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220511_461297900C,1
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220511_71668B1344,2
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220511_3AA9B1253E,3
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220713_038D7E7989,4
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220921_22135BD9FB,5
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220216_154FB2A50F,6
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220511_964B3F8189,7
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220504_88561D5AE3,8
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220413_EDC7023A23,9
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20221102_92EEC85C8A,10
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220504_21926FB373,11
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220504_E5FD52ABF3,12
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220413_272C337CE3,13
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220302_19351A344E,14
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220629_2D1EF3F677,15
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220323_A229E0EDC3,1
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220316_2C171D199C,2
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220518_B804602C3C,3
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220525_52B6E1A964,4
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220928_C7F1FD40C8,5
paulitsch-FALTER_20220525_27F01FF247,FALTER_20211222_A35407C20B,6
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220615_0680834F09,7
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220309_FE59453C09,8
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220831_736762E4B4,9
paulitsch-FALTER_20220525_27F01FF247,FALTER_20221116_43D92DB2B6,10
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220316_F51D71B7D9,11
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220316_5CF345D5B2,12
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220727_ABE58D8343,13
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220420_779068A899,14
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220525_ADB5F6032E,15
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220518_C2AF7B89DE,1
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220518_1B9E34C8DD,2
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220608_6A27A6CE72,3
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220427_7C0FE67882,4
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220518_15FDDA31FA,5
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220518_B1F6C572A8,6
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220316_A159C3BA90,7
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20221116_0FCB20CC6E,8
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220713_D8612F682B,9
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220413_41501B8D61,10
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20221005_EFE73D7D5E,11
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220511_419A1ECDD7,12
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20221005_AEB2C76D66,13
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220511_63A4F6D2A6,14
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20211215_AF0C90B712,15
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220406_7C4E975FD1,1
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220713_932271D866,2
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220601_7BC3AE4477,3
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20221130_040A811F32,4
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220126_5FA47BB63A,5
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20211222_40076C3AB9,6
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220420_E2855BC9AE,7
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220928_2319A44747,8
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20221207_71DD597266,9
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20211222_BA9781D05E,10
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220629_0CA6F67CEC,11
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20221207_3EDDA259D9,12
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220608_60824C86D3,13
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220302_19351A344E,14
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220316_7F1941A3EA,15
paulitsch-FALTER_20220608_E167CABB77,FALTER_20221207_B73CB9A5D3,1
paulitsch-FALTER_20220608_E167CABB77,FALTER_20211215_AF0C90B712,2
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220112_E00A9069A5,3
paulitsch-FALTER_20220608_E167CABB77,FALTER_20221207_E9494FF749,4
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220309_FE59453C09,5
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220309_54EDF6DE99,6
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220216_6AA6C74CE3,7
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220608_EB939901FB,8
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220907_E1CBB33DF0,9
paulitsch-FALTER_20220608_E167CABB77,FALTER_20211222_A35407C20B,10
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220209_1C0C95BDCB,11
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220803_6CB53C4244,12
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220309_F7DC749A0D,13
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220803_106498EA98,14
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220420_4A481AAD54,15
redl-FALTER_20211103_97694E9CA7,FALTER_20220223_CDDF5A96F6,1
redl-FALTER_20211103_97694E9CA7,FALTER_20211222_40076C3AB9,2
redl-FALTER_20211103_97694E9CA7,FALTER_20220817_5081C79795,3
redl-FALTER_20211103_97694E9CA7,FALTER_20211215_AF0C90B712,4
redl-FALTER_20211103_97694E9CA7,FALTER_20220406_3B5172364F,5
redl-FALTER_20211103_97694E9CA7,FALTER_20220112_8EAECAFBBC,6
redl-FALTER_20211103_97694E9CA7,FALTER_20220119_DC6490CEC7,7
redl-FALTER_20211103_97694E9CA7,FALTER_20221102_D4FD5EB4A6,8
redl-FALTER_20211103_97694E9CA7,FALTER_20220406_7C4E975FD1,9
redl-FALTER_20211103_97694E9CA7,FALTER_20220323_B272A60E63,10
redl-FALTER_20211103_97694E9CA7,FALTER_20220727_7BBF96391C,11
redl-FALTER_20211103_97694E9CA7,FALTER_20220810_BA22292727,12
redl-FALTER_20211103_97694E9CA7,FALTER_20220518_B804602C3C,13
redl-FALTER_20211103_97694E9CA7,FALTER_20220629_3529909DD4,14
redl-FALTER_20211103_97694E9CA7,FALTER_20220810_D7E2127763,15
redl-FALTER_20211215_0EF724EAFC,FALTER_20221116_43D92DB2B6,1
redl-FALTER_20211215_0EF724EAFC,FALTER_20220706_C790704099,2
redl-FALTER_20211215_0EF724EAFC,FALTER_20220914_52562C2A92,3
redl-FALTER_20211215_0EF724EAFC,FALTER_20220803_6CB53C4244,4
redl-FALTER_20211215_0EF724EAFC,FALTER_20221019_C7B0CE1462,5
redl-FALTER_20211215_0EF724EAFC,FALTER_20220119_5B01A8DA71,6
redl-FALTER_20211215_0EF724EAFC,FALTER_20220302_7AB21756FE,7
redl-FALTER_20211215_0EF724EAFC,FALTER_20211222_40076C3AB9,8
redl-FALTER_20211215_0EF724EAFC,FALTER_20221026_792F2C3031,9
redl-FALTER_20211215_0EF724EAFC,FALTER_20220525_04F1FE7FB2,10
redl-FALTER_20211215_0EF724EAFC,FALTER_20221130_04B2DA2EA2,11
redl-FALTER_20211215_0EF724EAFC,FALTER_20211222_FD8F17EAB4,12
redl-FALTER_20211215_0EF724EAFC,FALTER_20221102_2F75E76A72,13
redl-FALTER_20211215_0EF724EAFC,FALTER_20221109_153991C14D,14
redl-FALTER_20211215_0EF724EAFC,FALTER_20221005_9988547FD8,15
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220112_8EAECAFBBC,1
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220720_D1344797F8,2
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220316_38D66AFEC2,3
redl-FALTER_20220126_8C22F0CCB6,FALTER_20211222_181F16D2BD,4
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220706_4036315AD0,5
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220223_CDDF5A96F6,6
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220928_1A92012FF7,7
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220323_B272A60E63,8
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220525_16859591E3,9
redl-FALTER_20220126_8C22F0CCB6,FALTER_20211222_40076C3AB9,10
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220413_EDC7023A23,11
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220427_169DDC1CA3,12
redl-FALTER_20220126_8C22F0CCB6,FALTER_20221026_792F2C3031,13
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220511_FBF1B6E8BF,14
redl-FALTER_20220126_8C22F0CCB6,FALTER_20211222_851411A120,15
redl-FALTER_20220202_F49AA85FBF,FALTER_20220119_DC6490CEC7,1
redl-FALTER_20220202_F49AA85FBF,FALTER_20220112_8EAECAFBBC,2
redl-FALTER_20220202_F49AA85FBF,FALTER_20220126_5FA47BB63A,3
redl-FALTER_20220202_F49AA85FBF,FALTER_20220126_24BF81AE3A,4
redl-FALTER_20220202_F49AA85FBF,FALTER_20211215_4EF6167A2A,5
redl-FALTER_20220202_F49AA85FBF,FALTER_20211222_FD8F17EAB4,6
redl-FALTER_20220202_F49AA85FBF,FALTER_20211222_3028929265,7
redl-FALTER_20220202_F49AA85FBF,FALTER_20211215_AF0C90B712,8
redl-FALTER_20220202_F49AA85FBF,FALTER_20211215_2DA5F61445,9
redl-FALTER_20220202_F49AA85FBF,FALTER_20220209_5210ACF323,10
redl-FALTER_20220202_F49AA85FBF,FALTER_20220209_599886FEAE,11
redl-FALTER_20220202_F49AA85FBF,FALTER_20220223_9096D06F90,12
redl-FALTER_20220202_F49AA85FBF,FALTER_20211222_6ADD8598A4,13
redl-FALTER_20220202_F49AA85FBF,FALTER_20220223_F82A34E466,14
redl-FALTER_20220202_F49AA85FBF,FALTER_20220216_27F6C35B6E,15
redl-FALTER_20220209_FF2C4403C1,FALTER_20220831_2EF77A9942,1
redl-FALTER_20220209_FF2C4403C1,FALTER_20211222_BA9781D05E,2
redl-FALTER_20220209_FF2C4403C1,FALTER_20220413_40F8789AE5,3
redl-FALTER_20220209_FF2C4403C1,FALTER_20220309_E639164461,4
redl-FALTER_20220209_FF2C4403C1,FALTER_20221207_3E0F434384,5
redl-FALTER_20220209_FF2C4403C1,FALTER_20220601_A18D0C72A0,6
redl-FALTER_20220209_FF2C4403C1,FALTER_20221130_3A3FC3C318,7
redl-FALTER_20220209_FF2C4403C1,FALTER_20220928_2319A44747,8
redl-FALTER_20220209_FF2C4403C1,FALTER_20220427_B1DE446313,9
redl-FALTER_20220209_FF2C4403C1,FALTER_20220706_4036315AD0,10
redl-FALTER_20220209_FF2C4403C1,FALTER_20220615_1EF1296218,11
redl-FALTER_20220209_FF2C4403C1,FALTER_20221102_153AC2D691,12
redl-FALTER_20220209_FF2C4403C1,FALTER_20220727_075042F06A,13
redl-FALTER_20220209_FF2C4403C1,FALTER_20211222_851411A120,14
redl-FALTER_20220209_FF2C4403C1,FALTER_20211215_342F355253,15
redl-FALTER_20220216_27F6C35B6E,FALTER_20220126_24BF81AE3A,1
redl-FALTER_20220216_27F6C35B6E,FALTER_20220223_CDDF5A96F6,2
redl-FALTER_20220216_27F6C35B6E,FALTER_20211215_4EF6167A2A,3
redl-FALTER_20220216_27F6C35B6E,FALTER_20220119_DC6490CEC7,4
redl-FALTER_20220216_27F6C35B6E,FALTER_20220112_8EAECAFBBC,5
redl-FALTER_20220216_27F6C35B6E,FALTER_20220720_D1344797F8,6
redl-FALTER_20220216_27F6C35B6E,FALTER_20211222_851411A120,7
redl-FALTER_20220216_27F6C35B6E,FALTER_20211215_2DA5F61445,8
redl-FALTER_20220216_27F6C35B6E,FALTER_20211222_40076C3AB9,9
redl-FALTER_20220216_27F6C35B6E,FALTER_20220629_3529909DD4,10
redl-FALTER_20220216_27F6C35B6E,FALTER_20220323_B272A60E63,11
redl-FALTER_20220216_27F6C35B6E,FALTER_20220202_F49AA85FBF,12
redl-FALTER_20220216_27F6C35B6E,FALTER_20220615_145274EAAE,13
redl-FALTER_20220216_27F6C35B6E,FALTER_20220316_E42C899665,14
redl-FALTER_20220216_27F6C35B6E,FALTER_20221123_302438A100,15
redl-FALTER_20220216_A4E46A332D,FALTER_20221109_8D77242C5D,1
redl-FALTER_20220216_A4E46A332D,FALTER_20220511_749613F802,2
redl-FALTER_20220216_A4E46A332D,FALTER_20220914_80FA8EE8BB,3
redl-FALTER_20220216_A4E46A332D,FALTER_20220504_1D4E1E874B,4
redl-FALTER_20220216_A4E46A332D,FALTER_20221130_6DBE8FD5EE,5
redl-FALTER_20220216_A4E46A332D,FALTER_20220727_8E28AD107E,6
redl-FALTER_20220216_A4E46A332D,FALTER_20220727_8D8EBD0DAD,7
redl-FALTER_20220216_A4E46A332D,FALTER_20211222_A35407C20B,8
redl-FALTER_20220216_A4E46A332D,FALTER_20220831_13AEF83781,9
redl-FALTER_20220216_A4E46A332D,FALTER_20220928_1DA504E681,10
redl-FALTER_20220216_A4E46A332D,FALTER_20221102_DAED2975D2,11
redl-FALTER_20220216_A4E46A332D,FALTER_20221116_C61FE45709,12
redl-FALTER_20220216_A4E46A332D,FALTER_20221123_B107F87D4A,13
redl-FALTER_20220216_A4E46A332D,FALTER_20221123_302438A100,14
redl-FALTER_20220216_A4E46A332D,FALTER_20220928_8956124659,15
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220629_3529909DD4,1
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220817_5081C79795,2
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220112_8EAECAFBBC,3
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220810_D7E2127763,4
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220615_145274EAAE,5
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220223_33CA357D9B,6
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220518_FFED435715,7
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220720_D1344797F8,8
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220119_DC6490CEC7,9
redl-FALTER_20220223_CDDF5A96F6,FALTER_20221026_792F2C3031,10
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220511_FBF1B6E8BF,11
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220713_4CEF55F4B7,12
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220713_10A3A57EE6,13
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220727_7BBF96391C,14
redl-FALTER_20220223_CDDF5A96F6,FALTER_20211222_40076C3AB9,15
redl-FALTER_20220302_6B63F05963,FALTER_20221026_792F2C3031,1
